operator_id,total_records,incoming_records,outgoing_records,incoming_missed,incoming_answered_durations_sum,incoming_answered_count,outgoing_count,avg_time_to_answer_incoming,incoming_missed_rate,outgoing_rate,flag_high_missed,flag_slow_answer,flag_low_outgoing,ineficaz
954650.0,63,21,42,2,45598,19,42,2399.8947368421054,0.09523809523809523,0.6666666666666666,False,True,False,False
954750.0,40,18,22,1,20035,17,22,1178.5294117647059,0.05555555555555555,0.55,False,True,False,False
954810.0,11,11,0,0,2737,11,0,248.8181818181818,0.0,0.0,False,False,True,False
955032.0,27,12,15,1,3304,11,15,300.3636363636364,0.08333333333333333,0.5555555555555556,False,False,False,False
955068.0,1,0,1,0,0,0,1,,,1.0,False,False,False,False
955082.0,9,0,9,0,0,0,9,,,1.0,False,False,False,False
955086.0,1,0,1,0,0,0,1,,,1.0,False,False,False,False
955090.0,12,0,12,0,0,0,12,,,1.0,False,False,False,False
955094.0,2,0,2,0,0,0,2,,,1.0,False,False,False,False
955164.0,5,2,3,0,92,2,3,46.0,0.0,0.6,False,False,False,False
955436.0,1,1,0,0,120,1,0,120.0,0.0,0.0,False,False,True,False
955820.0,6,0,6,0,0,0,6,,,1.0,False,False,False,False
956080.0,3,3,0,0,1187,3,0,395.6666666666667,0.0,0.0,False,False,True,False
956268.0,9,3,6,0,166,3,6,55.333333333333336,0.0,0.6666666666666666,False,False,False,False
956276.0,7,3,4,0,279,3,4,93.0,0.0,0.5714285714285714,False,False,False,False
956292.0,4,3,1,0,69,3,1,23.0,0.0,0.25,False,False,True,False
956298.0,10,0,10,0,0,0,10,,,1.0,False,False,False,False
956480.0,17,17,0,0,10151,17,0,597.1176470588235,0.0,0.0,False,False,True,False
956484.0,9,9,0,0,1665,9,0,185.0,0.0,0.0,False,False,True,False
956664.0,1,1,0,0,99,1,0,99.0,0.0,0.0,False,False,True,False
957022.0,8,0,8,0,0,0,8,,,1.0,False,False,False,False
957922.0,9,2,7,1,686,1,7,686.0,0.5,0.7777777777777778,True,False,False,False
958394.0,10,10,0,0,4197,10,0,419.7,0.0,0.0,False,False,True,False
958416.0,37,9,28,1,1262,8,28,157.75,0.1111111111111111,0.7567567567567568,False,False,False,False
958418.0,42,4,38,0,1256,4,38,314.0,0.0,0.9047619047619048,False,False,False,False
958430.0,54,9,45,0,6123,9,45,680.3333333333334,0.0,0.8333333333333334,False,False,False,False
958432.0,50,10,40,0,2031,10,40,203.1,0.0,0.8,False,False,False,False
958434.0,44,11,33,1,4844,10,33,484.4,0.09090909090909091,0.75,False,False,False,False
958440.0,20,0,20,0,0,0,20,,,1.0,False,False,False,False
958444.0,20,0,20,0,0,0,20,,,1.0,False,False,False,False
958452.0,51,12,39,1,2865,11,39,260.45454545454544,0.08333333333333333,0.7647058823529411,False,False,False,False
958454.0,14,1,13,0,352,1,13,352.0,0.0,0.9285714285714286,False,False,False,False
958456.0,35,6,29,0,2034,6,29,339.0,0.0,0.8285714285714286,False,False,False,False
958458.0,1,0,1,0,0,0,1,,,1.0,False,False,False,False
958460.0,53,16,37,3,10946,13,37,842.0,0.1875,0.6981132075471698,True,False,False,False
958468.0,41,4,37,0,1593,4,37,398.25,0.0,0.9024390243902439,False,False,False,False
958470.0,12,3,9,0,702,3,9,234.0,0.0,0.75,False,False,False,False
958472.0,13,0,13,0,0,0,13,,,1.0,False,False,False,False
958478.0,29,5,24,0,3277,5,24,655.4,0.0,0.8275862068965517,False,False,False,False
958480.0,7,0,7,0,0,0,7,,,1.0,False,False,False,False
958640.0,13,10,3,1,1014,9,3,112.66666666666667,0.1,0.23076923076923078,False,False,True,False
958672.0,22,0,22,0,0,0,22,,,1.0,False,False,False,False
959118.0,6,0,6,0,0,0,6,,,1.0,False,False,False,False
959312.0,30,13,17,1,6438,12,17,536.5,0.07692307692307693,0.5666666666666667,False,False,False,False
959596.0,2,0,2,0,0,0,2,,,1.0,False,False,False,False
960294.0,15,1,14,0,41,1,14,41.0,0.0,0.9333333333333333,False,False,False,False
960296.0,11,2,9,0,175,2,9,87.5,0.0,0.8181818181818182,False,False,False,False
960620.0,28,10,18,1,4534,9,18,503.77777777777777,0.1,0.6428571428571429,False,False,False,False
960648.0,25,8,17,0,3867,8,17,483.375,0.0,0.68,False,False,False,False
960666.0,1,0,1,0,0,0,1,,,1.0,False,False,False,False
960670.0,2,0,2,0,0,0,2,,,1.0,False,False,False,False
960672.0,20,0,20,0,0,0,20,,,1.0,False,False,False,False
960674.0,1,0,1,0,0,0,1,,,1.0,False,False,False,False
960698.0,3,3,0,0,1476,3,0,492.0,0.0,0.0,False,False,True,False
960950.0,8,0,8,0,0,0,8,,,1.0,False,False,False,False
961064.0,22,6,16,0,720,6,16,120.0,0.0,0.7272727272727273,False,False,False,False
961552.0,5,1,4,0,76,1,4,76.0,0.0,0.8,False,False,False,False
961770.0,16,16,0,0,2944,16,0,184.0,0.0,0.0,False,False,True,False
962062.0,8,8,0,0,602,8,0,75.25,0.0,0.0,False,False,True,False
962168.0,4,4,0,0,283,4,0,70.75,0.0,0.0,False,False,True,False
962268.0,28,11,17,0,2167,11,17,197.0,0.0,0.6071428571428571,False,False,False,False
962658.0,54,14,40,0,27905,14,40,1993.2142857142858,0.0,0.7407407407407407,False,True,False,False
962902.0,46,12,34,0,18066,12,34,1505.5,0.0,0.7391304347826086,False,True,False,False
962904.0,1,0,1,0,0,0,1,,,1.0,False,False,False,False
963716.0,1,0,1,0,0,0,1,,,1.0,False,False,False,False
964510.0,25,6,19,1,833,5,19,166.6,0.16666666666666666,0.76,True,False,False,False
964518.0,1,1,0,0,13,1,0,13.0,0.0,0.0,False,False,True,False
964666.0,22,9,13,2,1609,7,13,229.85714285714286,0.2222222222222222,0.5909090909090909,True,False,False,False
964712.0,6,3,3,0,106,3,3,35.333333333333336,0.0,0.5,False,False,False,False
964716.0,17,0,17,0,0,0,17,,,1.0,False,False,False,False
965232.0,8,0,8,0,0,0,8,,,1.0,False,False,False,False
965328.0,8,0,8,0,0,0,8,,,1.0,False,False,False,False
965538.0,14,0,14,0,0,0,14,,,1.0,False,False,False,False
965540.0,18,0,18,0,0,0,18,,,1.0,False,False,False,False
965542.0,13,0,13,0,0,0,13,,,1.0,False,False,False,False
965544.0,13,0,13,0,0,0,13,,,1.0,False,False,False,False
965942.0,2,2,0,0,215,2,0,107.5,0.0,0.0,False,False,True,False
966158.0,17,3,14,0,265,3,14,88.33333333333333,0.0,0.8235294117647058,False,False,False,False
966686.0,2,1,1,0,178,1,1,178.0,0.0,0.5,False,False,False,False
967204.0,3,0,3,0,0,0,3,,,1.0,False,False,False,False
967310.0,14,1,13,0,53,1,13,53.0,0.0,0.9285714285714286,False,False,False,False
968150.0,14,2,12,0,264,2,12,132.0,0.0,0.8571428571428571,False,False,False,False
968232.0,1,1,0,0,114,1,0,114.0,0.0,0.0,False,False,True,False
968338.0,19,6,13,0,706,6,13,117.66666666666667,0.0,0.6842105263157895,False,False,False,False
968368.0,2,2,0,0,54,2,0,27.0,0.0,0.0,False,False,True,False
968520.0,1,1,0,0,33,1,0,33.0,0.0,0.0,False,False,True,False
969262.0,1,0,1,0,0,0,1,,,1.0,False,False,False,False
969268.0,2,0,2,0,0,0,2,,,1.0,False,False,False,False
969272.0,30,8,22,1,8987,7,22,1283.857142857143,0.125,0.7333333333333333,True,True,False,True
969284.0,1,0,1,0,0,0,1,,,1.0,False,False,False,False
969286.0,5,0,5,0,0,0,5,,,1.0,False,False,False,False
969288.0,3,2,1,0,439,2,1,219.5,0.0,0.3333333333333333,False,False,True,False
969294.0,10,4,6,0,7479,4,6,1869.75,0.0,0.6,False,True,False,False
969380.0,2,1,1,0,100,1,1,100.0,0.0,0.5,False,False,False,False
969386.0,8,0,8,0,0,0,8,,,1.0,False,False,False,False
969600.0,2,0,2,0,0,0,2,,,1.0,False,False,False,False
970240.0,2,1,1,0,20,1,1,20.0,0.0,0.5,False,False,False,False
970242.0,3,0,3,0,0,0,3,,,1.0,False,False,False,False
970244.0,3,1,2,0,141,1,2,141.0,0.0,0.6666666666666666,False,False,False,False
970250.0,1,0,1,0,0,0,1,,,1.0,False,False,False,False
970252.0,3,1,2,0,4,1,2,4.0,0.0,0.6666666666666666,False,False,False,False
970254.0,5,1,4,0,117,1,4,117.0,0.0,0.8,False,False,False,False
970258.0,1,0,1,0,0,0,1,,,1.0,False,False,False,False
970484.0,3,0,3,0,0,0,3,,,1.0,False,False,False,False
970486.0,4,0,4,0,0,0,4,,,1.0,False,False,False,False
971100.0,2,2,0,0,146,2,0,73.0,0.0,0.0,False,False,True,False
971102.0,4,4,0,0,10612,4,0,2653.0,0.0,0.0,False,True,True,True
971354.0,2,2,0,0,743,2,0,371.5,0.0,0.0,False,False,True,False
972408.0,2,0,2,0,0,0,2,,,1.0,False,False,False,False
972410.0,4,0,4,0,0,0,4,,,1.0,False,False,False,False
972412.0,5,1,4,0,120,1,4,120.0,0.0,0.8,False,False,False,False
972460.0,7,1,6,0,14,1,6,14.0,0.0,0.8571428571428571,False,False,False,False
973120.0,2,0,2,0,0,0,2,,,1.0,False,False,False,False
973286.0,1,1,0,0,17,1,0,17.0,0.0,0.0,False,False,True,False
